order_item_id,order_id,product_id,quantity,price
8946,2432,3066,10,53
9402,1514,2420,8,60
9553,4124,1527,1,87
9637,1021,1887,4,77
9909,229,2206,6,12
177,4460,1796,9,71
241,4612,1964,6,35
434,2345,2138,1,88
547,4091,2802,4,4
927,215,4331,5,39
1026,330,1784,7,92
1109,2850,3393,9,65
1220,2718,2224,2,27
1471,3262,1714,9,34
1543,3633,4898,8,55
2181,3360,1378,2,87
2263,1419,4911,6,99
2644,4153,2861,5,45
2776,4479,262,7,74
2984,4173,3495,10,100
3305,4902,2588,4,67
3955,1265,1257,4,82
4068,128,1712,4,41
4505,1786,3233,3,801
4540,4129,4863,5,60
4572,1783,4136,9,37
4620,4300,1950,8,84
5337,69,3790,3,45
5489,1207,2482,2,79
5511,1023,2827,5,2
5651,2474,2596,2,64
5721,2930,2287,2,47
5727,3623,265,3,40
5739,2272,3484,8,24
6070,3290,2767,4,56
6088,283,4226,1,97
6884,3977,981,9,17
7200,3814,3191,1,7
7466,2075,4847,2,77
7497,102,1225,5,7
7895,790,2023,7,43
7944,244,3577,3,9
7959,1283,4269,1,53
8024,3193,1020,10,84
8139,2687,1297,-2,7
8292,4245,668,8,24
8983,4973,1932,5,79
9236,636,2885,5,76
9281,1896,4862,6,17
9362,3280,2335,6,38
9577,2729,4122,6,25
9737,2618,3447,1,99
9890,3964,4379,9,41
152,1291,4598,9,36
274,3067,4400,7,34
912,2300,1812,6,34
1156,2786,212,5,3
1162,2474,4394,1,29
1293,3486,2752,4,2
1294,896,1612,3,11
1353,936,523,2,94
1545,669,1764,1,69
1858,2744,2770,3,61
2006,4177,1818,-10,82
2047,1726,4587,10,43
2106,804,4153,5,74
2501,4338,3325,3,40
2533,2310,2810,8,71
2559,3193,1816,8,17
2887,1522,4746,4,10
3258,4207,3255,7,74
3402,4082,3029,7,49
3413,4946,1608,8,89
3682,4477,3149,2,100
3700,3518,1317,3,60
4038,3701,1700,1,46
4156,688,4449,6,27
4395,3779,1442,2,47
4429,2584,1010,7,98
4491,3092,3461,10,51
4563,2905,161,7,81
5360,2961,2705,3,98
5638,4960,2486,9,88
5720,3180,2054,6,87
5923,1998,687,7,13
6160,4989,1970,9,69
6678,2072,2429,1,98
6980,3666,3007,10,10
7312,1371,2944,8,54
7617,4552,643,7,57
7921,4966,3301,3,74
8092,2202,551,8,10
8098,1783,593,9,83
8234,1925,661,3,91
8679,2575,378,3,12
9062,4042,2755,1,44
9122,2504,1228,6,12
9547,4609,4516,-6,73
9828,2691,3161,2,73
427,1419,672,2,98
749,3903,2856,-4,85
810,3059,2006,1,39
834,4056,4034,6,79
884,517,1591,-3,62
1223,2387,1815,3,3
1265,3915,809,5,68
2255,3399,2035,1,84
2582,2541,214,8,40
2603,3216,2928,10,6
2924,2517,1133,4,76
3048,1977,2586,6,52
3050,4638,2630,4,10
3112,572,959,2,96
3542,610,4162,4,41
3574,386,4485,10,84
3632,401,1940,9,11
3899,581,42,9,92
3963,2965,2557,8,70
4317,4343,3795,8,28
4898,628,965,-8,72
5555,187,2917,2,41
5633,446,2044,5,65
5730,586,1553,6,72
5968,431,2794,4,72
5975,2440,2545,4,74
6451,2145,3959,4,33
6578,958,4984,8,35
6604,4524,4900,6,96
7070,3232,3366,9,57
7700,4287,905,8,87
7726,4512,3300,1,78
8118,242,153,4,42
8342,3189,4840,-9,30
8629,3632,1286,2,20
8635,2029,1663,10,85
9017,164,407,7,84
9182,2978,1343,4,14
9665,3101,2980,4,12
9911,3824,2428,4,58
336,4213,2413,10,66
1020,164,874,3,87
1124,4632,3903,3,65
1255,3955,3734,1,10
1574,4926,3658,8,6
1580,1689,2676,1,99
1695,4520,3290,10,94
1728,688,3827,3,25
1756,1386,1385,4,10
1947,3984,1299,7,38
2237,4160,461,6,82
2378,798,495,1,61
2438,671,3421,9,97
2474,3227,539,6,37
2591,1589,4622,2,56
2673,1106,463,9,78
2849,830,3942,7,87
2862,4273,4774,3,20
3161,923,1584,6,83
3906,4070,4234,8,1
4281,3786,4626,8,32
4359,1363,2858,7,100
4444,2757,3802,7,22
4494,547,4184,7,5
4738,889,1706,8,38
4924,1921,1399,9,89
4928,3354,2718,9,854
4996,1020,3795,7,85
5047,560,2512,1,95
5201,4671,1356,1,98
5390,4513,1807,6,34
5646,2530,427,4,82
5835,4333,3941,5,96
5973,1421,1780,3,100
6000,2520,1346,8,26
6191,390,3341,3,92
6277,1780,2561,5,85
6284,4169,3527,9,67
6302,4280,2034,6,73
6339,3179,3309,4,3
6729,2586,1757,9,54
6935,1754,229,1,48
7067,3856,3987,10,88
7249,3036,2887,-3,66
7347,2987,1946,7,5
8196,4352,2508,2,72
8232,1240,736,1,65
8291,4673,1897,2,46
8515,2151,1182,3,58
8755,2549,4428,6,10
8826,1859,1181,-1,33
9035,2180,2527,9,12
9178,3236,325,4,48
9219,4999,736,8,1
9452,3112,2899,7,60
9617,1685,3181,4,100
9857,4113,889,7,21
9887,78,3764,4,93
9959,444,140,2,84
90,2904,4581,5,87
292,2295,1685,3,22
497,4206,1687,10,96
661,4387,1921,2,59
983,2794,2728,-8,67
1095,3715,4171,3,92
1296,1301,2043,5,24
1694,1121,2108,9,75
1836,3054,3508,4,78
1871,3419,422,6,9
2053,1157,583,1,80
2159,3521,1186,8,14
2220,934,4217,8,52
2244,4182,3736,1,65
2288,2438,4124,5,54
2293,2624,3386,9,97
2390,1215,1405,3,36
2549,2402,1755,9,24
2620,2084,1754,2,1
2912,4191,2619,3,1
3183,3675,2352,9,59
3466,3872,1035,1,42
3902,2372,3964,9,79
4043,3141,3852,8,35
4557,2072,3868,4,1
4921,1562,501,1,16
5374,3782,1059,5,9
5396,1462,983,6,30
5456,1595,3961,4,91
5775,338,1853,6,83
5843,2602,1466,7,78
6272,845,1931,3,35
6741,4976,2842,4,30
7046,1931,4888,8,9
7667,4000,842,10,99
8167,1231,1783,5,37
8191,2181,2115,9,41
8367,1867,501,4,50
8742,258,3217,7,81
9042,4688,3903,8,56
9249,3247,4945,9,44
9594,4998,53,3,94
9803,2668,4360,2,23
9951,1505,2346,6,73
9968,14,2495,5,78
9972,4849,2735,1,76
23,198,1283,4,70
72,651,3021,-10,98
97,3039,4521,4,60
949,2608,3028,1,91
1242,118,3607,9,93
1317,4938,4574,9,63
1466,3053,3272,4,16
1834,4075,3320,7,56
1870,3525,925,7,43
1901,3948,59,8,85
1951,4012,2684,2,18
2016,2130,3276,7,97
2110,588,1595,6,19
2373,4148,265,9,48
2506,2245,203,2,48
2873,2420,4225,8,74
3110,2901,2443,6,71
3288,4448,2510,5,97
3320,2144,4393,6,97
3405,3671,4128,4,63
3595,1405,62,4,18
3643,4684,4198,10,52
3692,1108,4718,5,27
3989,4219,2921,4,8
4144,942,250,9,15
4408,194,1256,3,42
4526,4717,2096,6,83
4650,4510,2259,2,84
4708,209,3983,4,64
4769,2356,3158,3,1
4835,4401,741,3,2
4935,4135,3086,7,15
5094,138,3301,3,26
5215,2274,1231,4,57
5329,2128,1189,1,64
5422,4751,4105,10,22
5529,2889,4056,6,64
6327,2540,2445,6,52
6332,850,302,4,99
6727,1738,3798,-10,22
6877,1756,3936,7,31
7170,1129,2172,5,25
7543,2390,1932,6,7
8581,1259,1464,9,63
9198,1371,847,7,71
9681,4649,1020,9,6
9709,4146,2206,9,25
9864,3803,2656,8,18
362,1123,1729,8,82
556,4308,92,4,44
646,3014,98,4,21
691,1714,2151,6,39
760,3542,3291,2,25
975,2879,1210,10,74
1022,60,2548,8,33
2042,1454,925,3,87
2250,1325,4707,4,16
2672,1065,2119,1,81
2738,2352,4045,2,37
2911,4249,1394,3,26
3049,1441,2358,10,57
3133,2868,2509,9,77
3260,3819,2573,4,16
3767,1177,1421,6,12
3842,458,1073,6,52
3913,2588,1366,10,779
4054,439,749,3,15
4119,559,773,6,83
4415,2897,2622,8,49
4456,2311,3201,5,11
4619,4371,3252,1,7
4792,699,3344,8,11
5241,624,1499,8,24
5420,397,4740,8,868
5549,4922,4344,2,51
5641,642,483,5,89
5768,4778,3218,2,73
6426,146,4595,6,25
6795,2368,4089,-9,75
6800,4032,3481,9,74
7090,4586,1040,4,53
7168,137,1919,5,65
7219,769,3186,10,41
7457,113,1007,9,89
7458,1265,1564,6,96
8165,1487,2164,9,234
8327,2664,1745,3,54
8344,2765,1056,9,65
8346,1585,1888,9,48
8636,408,4131,1,61
8639,2673,754,1,91
8698,2436,842,9,65
8781,1051,4143,4,32
8819,1337,3094,10,88
8909,2428,2041,5,95
8913,3464,1987,7,92
8929,2878,3010,3,51
8952,738,4395,2,90
9176,1269,1256,7,59
9260,3360,545,4,16
9290,39,733,2,46
9595,2860,116,4,18
9809,3503,177,10,52
118,3408,3444,3,55
167,1790,4365,8,66
375,2823,4594,4,65
549,1855,3253,3,37
624,1462,3953,7,20
633,1012,3928,7,1
690,1048,4593,3,7
737,2726,3024,1,52
889,3473,1779,5,49
989,1085,3044,7,2
1482,2040,208,2,8
1649,1105,2912,10,78
1651,1030,2084,5,47
1734,1627,3089,6,73
1780,2493,2930,5,52
1810,4472,4523,2,34
1971,1450,2858,6,63
2562,4283,478,3,79
2687,674,240,7,30
2855,1266,3442,1,11
2978,1262,4988,-5,83
3233,1471,1771,2,21
3443,935,2453,2,31
3502,197,1276,3,91
3582,1580,162,2,50
3636,3815,1824,6,81
3732,444,4515,10,12
3762,2956,2319,5,70
5067,2319,2487,8,43
5157,3020,1530,10,40
5284,3046,2978,1,63
5794,2423,263,8,24
5807,4968,1711,6,70
5909,1933,3714,-8,84
5987,83,2664,6,60
6439,158,4462,4,40
6509,2382,3704,4,2
6543,1147,1230,6,13
6663,1376,2224,1,51
6944,1585,2447,8,99
7064,4707,1975,9,76
7100,110,1591,9,98
7191,4778,4698,6,56
7332,1204,3425,6,24
7572,488,1784,10,98
7631,3207,713,9,54
7665,2109,1354,6,34
7953,2153,148,-3,68
9317,353,397,-3,96
9495,150,1134,2,91
9552,3834,5,1,43
9782,3873,1438,6,95
64,4206,1669,8,19
66,418,1316,1,62
131,4148,974,2,67
301,2603,2721,7,46
468,4751,3220,4,11
698,3950,1367,10,90
1125,1984,2074,7,5
1529,82,1729,4,80
1625,2579,2335,1,12
1832,875,3567,10,9
2223,4586,2429,3,13
2560,2906,576,5,83
2593,89,1950,3,66
3207,402,4139,1,461
3348,3959,1367,8,27
3383,1598,853,6,25
3475,4880,1861,5,86
3730,2356,151,5,82
3816,1813,586,2,27
3948,198,151,7,84
4129,776,2884,5,53
4284,4793,3396,4,85
4589,1739,4249,4,78
5260,1967,4132,1,92
5269,3927,3433,2,4
5289,4887,228,1,6
5695,475,932,6,77
5812,2055,1609,5,9
6531,3541,4985,7,28
6701,2084,1511,6,78
7002,4054,3100,3,99
7095,4785,4067,7,74
7293,1243,2011,7,4
7326,2553,1501,4,16
7363,3576,449,4,72
7734,2149,1868,1,55
7753,4312,1204,9,18
8209,3286,3057,9,70
8421,2882,995,2,63
8494,2049,133,2,79
8531,533,4948,10,12
8651,909,1595,7,22
9021,2298,4831,9,84
9107,2741,2001,7,50
9388,1925,2395,8,34
9410,3094,1206,3,69
9576,4314,2873,7,72
9590,3056,511,-10,70
9836,3608,2977,10,96
9991,3704,4605,3,63
94,678,3810,1,31
311,1278,2795,8,61
528,2422,3316,6,86
677,2292,2580,-1,13
822,1511,2519,7,62
870,1020,1574,8,37
918,4992,2298,10,52
1105,4463,3342,9,75
1259,4071,3126,4,40
1334,539,1452,4,6
1989,4423,3956,4,30
2570,703,3972,7,39
2623,2882,147,5,75
2652,3667,2929,3,100
2957,1210,508,3,90
3179,4999,2083,7,29
3407,1216,1583,10,46
3450,1822,2382,9,12
3536,4042,3725,2,37
3745,1570,2822,8,49
3958,3655,2989,10,48
4139,68,318,6,12
4258,2388,4336,7,42
4393,3414,1113,3,7
4779,2049,974,7,89
4948,2392,1136,4,65
5419,3334,1878,5,97
6028,497,2390,5,75
6589,3656,1866,7,34
6595,3552,3014,8,97
6615,4925,3983,2,45
7006,4597,1854,4,903
7204,2951,1671,8,47
7385,1295,4161,9,94
7478,3133,2152,5,86
7536,3824,3167,4,63
7539,65,3011,7,87
7606,1171,4367,5,88
7614,1133,2470,5,67
7714,1613,1842,7,31
7771,979,2891,7,59
7922,3767,2222,4,42
8506,4615,4971,4,16
8525,967,1119,6,22
8583,1640,1150,1,89
8775,4421,1533,1,66
8796,1247,3262,6,87
8805,1095,311,9,36
9109,1540,4545,6,71
9253,636,3048,5,46
9593,1359,3615,9,11
9631,3863,4864,5,44
9632,372,614,1,77
9634,2787,2245,3,72
9779,3866,1544,9,83
9811,4902,388,7,32
9889,2811,4359,3,99
9952,3506,698,6,3
100,899,879,2,89
154,2730,3753,4,25
168,1180,2884,6,26
543,7,120,6,93
620,2685,2090,10,63
794,2916,2347,3,1
797,2533,4546,2,15
968,4981,3113,5,745
1567,3906,1073,3,75
1816,739,4987,6,67
2186,2543,4268,8,47
2204,1580,3225,5,21
2347,3966,1383,8,78
2631,2306,1852,3,58
2683,1414,4302,4,36
3611,661,1613,6,84
3971,3333,1887,9,31
4108,4078,473,4,83
4370,2569,3064,5,66
4375,2093,4868,6,43
4450,90,1867,9,81
4855,3996,2944,3,98
5120,1018,657,8,14
5423,2835,1521,2,67
5900,1271,3576,1,17
6133,4248,990,3,10
6189,4290,1403,2,67
6433,3930,1788,9,1
6487,4341,3561,10,888
6540,4984,2231,7,2
6570,368,3437,6,100
6716,245,4405,5,52
6957,2686,3003,4,10
7640,3389,3597,9,74
7735,2651,1427,2,89
7871,1239,4577,7,66
8084,4289,2123,4,46
8135,4543,4935,6,57
8297,701,1795,8,38
8454,70,3082,2,59
8567,988,3231,9,28
8621,2733,4030,6,74
9116,3077,3646,10,58
9394,3834,1427,1,51
9453,2233,3409,10,38
7483,1435,3625,2,37
374,3362,356,8,86
568,2696,4075,7,86
1077,1459,2813,8,58
1131,1713,1646,6,60
1518,1402,819,9,18
1653,177,3943,4,26
1886,2506,4934,6,35
1925,283,4665,7,16
2578,60,853,9,26
2665,3420,525,8,12
2728,2841,3030,2,47
2806,1294,4493,2,59
3053,2969,3373,7,56
3059,195,4410,9,72
3282,3603,4280,5,16
3354,685,4072,5,89
3866,2695,4819,8,75
3923,1911,4793,4,91
3957,4418,883,3,65
4893,1738,3686,5,16
5012,3940,1395,5,1
5172,2011,3537,10,31
5362,1853,4080,1,10
5472,4909,1247,6,25
6170,4651,2064,3,17
6258,760,3816,7,82
6306,3792,2010,2,48
6892,1010,1941,6,74
6978,1786,3354,1,78
6996,1816,4429,3,53
7195,1449,1309,1,67
7491,4347,3119,1,82
7859,1628,4351,4,100
8085,377,3588,6,36
8133,1476,3477,1,83
8471,734,3282,5,31
8744,112,187,7,88
9307,643,2301,3,61
9415,1367,4053,10,21
9774,4405,4133,3,71
27,2267,251,7,36
166,3189,75,5,70
188,137,1329,7,82
286,882,255,1,17
621,1564,4757,2,45
636,3915,1303,3,76
1238,1108,2812,9,97
1438,1801,3200,2,83
2002,2803,2084,2,44
2634,880,4120,1,10
2953,4871,1134,10,61
3460,145,1155,-10,72
3676,4198,4328,9,64
3939,3394,2403,5,39
4047,3134,3168,4,6
4310,3582,4902,8,17
4905,3970,2368,7,4
5145,836,381,10,78
5454,4707,2748,3,80
5488,68,4413,3,19
6402,596,1229,6,2
6541,2253,3388,9,17
6553,3531,1450,1,11
6691,2701,1571,7,50
6757,418,1719,-8,38
6861,1374,172,1,39
7549,2066,2251,2,98
7846,1014,3775,10,2
7883,1362,3011,2,28
8158,4689,1044,5,62
8459,4356,3033,6,69
8536,248,3006,7,18
8830,3787,1721,9,45
9025,3890,477,6,32
9065,4781,2929,6,35
9227,4254,3230,5,97
9329,278,718,9,23
9492,2135,3120,1,33
9690,2695,2239,3,46
9931,4059,724,1,78
60,4443,287,8,93
490,862,3407,9,43
720,1829,1256,1,15
738,4099,2226,6,23
1306,3672,3184,5,91
1560,839,3948,7,64
1827,767,189,3,8
1894,3136,3159,1,55
2024,1618,4792,2,15
2218,3821,4581,4,76
2239,1216,4827,7,100
2316,1928,4013,2,80
2334,1009,3960,8,65
2441,148,3447,7,51
2614,852,4231,9,16
2754,2896,3834,-8,70
2874,430,2522,2,41
3046,1488,2384,8,2
3079,1417,3306,-2,49
3164,1616,3381,4,54
3798,4852,1824,5,84
4026,1277,2755,6,97
4110,4576,3328,5,29
4533,1048,4752,6,33
4626,2818,564,8,12
4644,4306,491,9,48
5125,776,14,5,100
5214,929,4158,2,58
5234,4416,1235,1,25
5325,3556,872,2,16
5799,4158,2477,10,70
5993,1746,2047,10,51
6371,3683,1492,10,84
6496,453,4937,7,45
6555,2565,2733,6,25
6573,4044,2437,9,43
6963,1499,626,3,61
7073,4178,4163,9,84
7147,3320,3769,-8,35
7308,1659,554,4,58
7311,2067,1008,5,68
7530,2849,2002,1,62
7778,4689,1647,2,76
7840,512,1333,2,63
7918,2543,3581,10,23
8036,3050,2001,4,57
8094,4444,1394,5,69
8298,3588,3893,6,53
8422,2808,3885,7,5
8618,3854,1342,7,78
9174,4560,4477,8,51
358,3978,1287,3,29
458,2698,4457,3,54
529,1528,3061,3,30
788,2938,1292,10,27
944,2911,1657,1,58
946,3885,605,5,73
1114,1197,1319,5,28
1147,1982,1714,9,93
1256,2813,1153,5,73
1343,3610,2673,3,68
1365,2295,2894,4,95
1387,3287,649,1,72
1591,4948,4327,1,86
1647,2663,3982,3,37
1898,4028,2033,1,10
1900,4259,1848,9,74
1937,2593,695,7,14
1949,3920,1785,2,3
1999,629,2491,6,78
2285,3142,4931,2,69
2337,454,4298,1,86
2423,4993,3942,8,47
2565,2202,961,3,66
2676,207,2207,10,36
2709,2129,2344,1,89
3038,4935,4256,6,31
3114,3282,3560,4,35
3253,347,3027,4,50
3278,2869,3801,10,100
3401,3913,3499,2,9
3982,1317,2635,4,51
4354,1812,2497,2,15
4645,2057,3012,6,74
4780,2003,1288,10,41
4877,2295,1243,7,42
4923,4686,1851,3,29
5097,297,4645,1,4
5459,3642,899,1,22
5980,1175,3674,5,39
6134,1054,3510,5,41
6706,2075,827,1,30
6722,39,3663,7,86
7041,4631,1772,7,67
7241,4690,3610,1,20
7510,4736,4758,8,55
7790,3037,991,3,38
7820,1836,2103,2,89
7968,1495,4797,3,27
8613,3409,3005,4,94
8622,2339,1944,7,83
9014,2746,3956,7,23
9140,2528,2469,7,62
9218,97,2894,7,43
9365,3890,4584,4,4
9802,1945,4556,9,37
9926,2539,3336,1,15
87,1312,3565,6,19
233,3788,791,5,14
265,4797,3146,3,57
340,3749,4225,1,9
344,1195,3579,6,6
423,317,2498,7,93
719,1812,1245,5,6
903,626,3557,6,98
1160,2815,2995,6,37
1237,771,1285,7,60
1366,2153,4232,2,15
1515,2951,1062,-9,55
1524,3117,918,10,93
2088,415,3528,7,95
2977,1225,1216,4,72
2997,728,2344,4,98
3070,3921,3688,1,90
3549,2477,4402,9,6
3599,2579,4434,1,76
4305,359,1471,1,68
4546,2949,3389,4,24
4752,1512,352,4,2
4858,1777,3015,7,80
4990,3214,1618,10,35
5200,628,2187,4,73
5295,4500,1918,9,608
6031,2105,4058,3,79
6264,729,2606,9,35
6682,3072,3224,4,38
7092,4029,251,10,45
7394,118,1217,1,88
7463,3606,2425,6,67
8186,2111,4603,10,86
8290,4863,3046,7,84
8401,2687,2447,9,92
8413,3735,626,7,21
8712,4252,587,10,30
9571,2003,1661,7,41
9604,842,1622,5,99
9784,1120,1432,9,99
9874,1956,4346,7,36
104,2007,896,3,34
370,3585,4944,5,67
398,2592,2332,8,88
514,3984,3777,4,8
1161,4639,2622,10,100
1777,1557,867,6,66
2060,4236,2641,9,69
2190,87,323,6,31
2289,2393,1240,5,75
2478,17,3864,10,51
3076,51,2367,4,15
3451,1999,894,7,841
3684,1832,2489,3,21
3785,451,3660,10,5
4215,3531,844,3,93
4612,72,1978,6,61
4686,3364,700,7,74
4735,2268,2638,9,44
4821,3956,3982,4,80
5037,4045,4253,1,79
5042,2960,1462,2,93
5096,2695,4919,8,93
5193,239,2163,3,86
5220,675,1778,7,63
5267,4587,4917,2,33
5413,122,2150,3,32
5822,1534,77,5,42
5966,4826,2965,5,40
6086,4699,3238,-1,32
6288,2109,4489,3,61
6511,617,3524,6,23
6815,202,2277,5,14
6881,4588,730,4,39
7072,2722,1330,2,11
7365,1025,3427,9,11
7486,4222,832,2,74
7694,4683,4109,10,72
7744,4975,869,3,56
8216,4266,3212,3,20
8271,4465,4180,1,42
8381,614,4951,8,78
8793,4020,3558,6,93
9130,4412,897,10,4
9350,3564,1568,6,86
9435,3946,2514,7,99
9570,1777,948,-9,90
6227,3877,1601,9,33
38,3324,836,4,77
77,2373,3332,7,56
96,4562,4282,1,21
113,1589,666,5,96
273,1267,273,2,14
1118,4665,370,5,13
1130,2375,35,1,1
1396,4576,3636,6,51
1516,4230,4143,7,45
1921,4667,1317,2,15
2026,2799,4209,3,24
2284,3438,1435,10,12
2364,1940,1150,10,77
2401,2880,4263,5,79
2785,1278,3618,5,81
3069,3929,936,1,36
3099,4236,701,7,82
3256,3941,2594,6,1
3941,2387,2995,9,86
3945,3833,3316,10,23
4194,3427,3145,7,20
4246,2283,4010,3,57
4313,485,1577,10,46
4473,834,2655,10,65
4609,3942,1188,1,20
4763,1649,4242,4,30
5092,1680,3456,1,32
5567,3496,2534,4,90
5925,983,2766,2,76
5952,2999,2137,4,83
6068,4201,1151,10,44
6254,3662,3267,5,47
6289,2642,3761,5,37
6416,2567,2521,3,21
6721,1133,1145,4,38
7128,881,3347,2,37
7243,4412,2466,9,94
7276,89,4317,8,16
7494,4496,1302,2,5
8227,1370,2792,3,94
8252,1346,630,2,54
8272,1276,3456,8,22
8372,4859,464,6,54
8737,3847,766,6,17
8770,868,2959,8,54
8794,1996,3894,6,12
9095,1893,1397,7,41
9206,2133,2100,4,81
9387,2845,4632,2,36
9914,1324,4320,7,20
88,2760,1498,10,10
669,2855,1097,9,93
874,202,2175,8,10
1075,4643,1875,6,41
1532,3848,3024,1,70
1719,771,2305,3,52
1878,551,4489,4,72
1887,1057,2816,-3,35
2101,2866,381,1,15
2184,1779,755,3,90
2308,3140,731,8,30
2381,1358,1474,3,33
2746,453,4983,7,59
3119,4470,7,9,27
3359,553,1784,10,75
3387,4869,646,7,36
3538,2554,1209,3,22
3578,3851,3582,5,76
3928,2916,3368,10,6
4028,2993,3190,8,86
4801,2345,201,3,91
4836,2207,2082,4,88
5088,3528,3392,6,100
5291,386,2637,1,294
5661,1163,426,5,81
5670,3291,2286,6,83
5839,4165,4689,2,34
5921,3890,715,7,41
6062,4095,4300,10,84
6317,2779,1865,8,71
6367,4011,1532,3,31
6783,1259,4788,3,86
6838,1345,2217,9,100
7513,3890,875,9,40
8045,3550,2590,8,56
8423,3619,1176,3,65
8702,1773,1524,6,69
8945,4782,2963,9,15
9058,2086,3791,9,54
9114,1960,2339,1,90
9127,3393,1058,8,9
9323,2699,498,3,35
9367,1,1704,7,51
9475,4268,4182,6,44
9923,3428,3502,2,54
7982,3334,3377,6,28
121,561,1174,8,854
146,1279,580,2,67
988,4220,4635,10,65
1090,273,422,3,50
1337,218,4015,5,84
1360,2651,4044,6,78
1376,4133,3892,1,177
1382,4585,3559,7,85
1526,3689,1496,5,29
1551,1525,1123,2,54
1854,723,839,6,5
2557,1839,201,-10,13
2695,2045,2550,2,64
2784,736,4896,6,36
2906,1787,3846,4,61
2910,4613,2857,2,81
3186,2152,2670,8,100
3371,269,2413,7,4
3540,4760,2047,3,76
3701,848,1411,4,15
4220,3092,1818,1,64
4252,1666,3818,3,47
4302,3581,2518,9,31
4601,3584,4308,3,50
4674,688,3082,4,95
4718,3006,2295,-3,68
4727,4085,3642,6,14
4984,887,805,8,28
5198,3343,1883,1,80
5463,4714,4869,1,83
5495,2466,623,3,21
5576,2330,2837,6,30
5889,2913,2596,5,33
6285,4440,2215,10,29
6335,4192,4763,2,2
6381,3810,221,6,61
6667,2333,2275,3,8
6672,3173,4304,3,89
6749,2627,4884,10,43
6844,2434,351,7,72
6883,1870,4635,6,91
6889,4268,2629,7,99
7382,3882,2233,3,44
8087,4848,3809,7,96
8477,4634,3836,4,4
8505,1755,3689,3,96
8511,615,1920,6,74
8816,4232,60,10,10
8861,4804,1162,3,16
8889,1637,3159,5,9
8918,2499,1094,6,53
8977,3903,694,5,90
9069,1019,1867,6,69
9173,1548,384,6,77
9181,2276,23,6,4
9706,4303,2879,7,39
309,2890,3931,3,43
342,2057,3535,8,613
431,4697,1011,4,71
505,4286,2240,5,31
530,620,4475,1,69
1328,380,3654,10,22
1450,3274,1765,4,28
1512,3114,4414,6,90
1617,4610,713,3,52
1729,409,3298,4,28
1754,2434,3566,1,55
2333,1103,3636,8,76
2521,4991,1286,9,53
2667,4190,992,5,45
3002,795,1261,-9,56
3007,3112,3017,5,86
3142,3687,856,6,92
3159,632,4096,2,9
3225,4489,2996,9,26
3239,179,3695,6,9
3480,3189,4122,8,29
4121,3359,4513,9,10
5115,4664,4017,9,8
5231,1674,2417,3,78
5834,573,2745,7,20
6099,2197,3042,9,26
6131,4628,1602,4,89
6212,3322,1510,6,31
6768,4490,458,4,8
6773,1718,733,6,43
6826,3216,1607,7,68
6931,3353,3365,7,53
7371,4059,2016,8,39
7435,850,1661,10,89
7452,314,4373,7,28
8013,3391,2689,5,74
8540,1900,4354,10,12
8735,1753,2219,9,86
8902,2957,333,10,70
9000,3470,4187,6,26
9562,4265,3273,4,3
9619,2817,1553,2,90
9773,3979,1352,1,67
9804,4011,1702,8,78
9975,4772,3208,6,66
129,3244,4592,4,19
261,4141,4179,3,51
368,1003,4912,10,89
376,1712,3572,6,38
861,1147,3894,1,23
1330,585,2205,7,78
1639,315,244,2,26
1948,3527,1294,1,21
1998,1883,2621,8,58
2027,3546,603,7,76
2583,4753,3752,5,62
2945,4851,4579,4,76
2976,3119,3763,6,52
2988,4416,1102,7,70
3067,3084,1620,9,66
3757,1654,4883,6,38
3799,4139,1220,3,18
3861,4504,4134,6,42
4049,456,3379,8,2
4386,4878,2219,2,34
4430,2789,2433,5,39
4432,571,495,9,46
4538,2651,1410,5,32
4629,647,3444,8,30
4826,1069,831,1,64
4870,4445,4647,7,61
4887,920,1920,3,82
4940,3902,431,9,10
5245,1682,4193,4,79
6138,1720,1069,5,83
6547,1592,3944,3,11
6647,3249,3772,2,23
6677,1236,4556,4,51
7233,4278,3483,1,68
7358,2850,3102,2,78
7779,2677,796,3,39
8736,1551,1116,6,86
8961,4746,1068,2,80
9036,352,4509,4,34
9625,3066,1508,3,62
9812,4859,926,7,41
9974,532,2007,5,14
702,3371,2027,1,41
887,2201,4577,5,31
1038,3512,1834,5,76
1272,4713,3241,1,7
1519,1141,3251,1,58
1637,4813,4268,4,56
1755,926,1809,3,52
1764,3337,3401,10,36
1893,150,4814,5,43
1897,4010,1955,1,33
2052,465,46,10,15
2070,843,4904,8,11
2221,3453,4641,5,6
2299,3109,2227,7,60
3018,3053,1898,-8,35
3437,3078,4791,6,86
3804,2059,1542,10,72
3911,87,46,9,50
4298,827,4706,2,37
4469,2879,3580,2,58
4922,4915,1336,7,55
4958,4312,634,7,46
4980,472,1726,4,83
5110,2763,4521,10,25
5112,3434,3163,2,98
5515,4071,1006,2,18
5811,2151,2865,6,23
5872,1861,4658,4,10
5879,1335,1103,9,34
6214,2162,3394,5,37
6666,4558,1985,3,58
6804,4809,4859,3,72
6813,577,2254,1,15
6824,1744,3616,8,45
6958,1035,923,2,71
6966,967,3634,5,98
7225,1680,3639,8,37
7460,3880,4197,7,49
7839,4562,3353,1,48
7905,123,1043,1,11
7994,3142,2803,9,89
8001,2963,1506,3,31
8026,4803,3219,2,65
8352,697,2603,5,60
8441,2208,4285,3,87
8492,4682,3606,5,87
